"PCTimeStamp","Power","Generator.Bearing.Temp","Generator.Bearing2.Temp","Generator.Speed.RPM","WindSpeed","WindDir.Absolute","Nacelle.direction","Ambient.Temp"
2017-08-10 09:40:00,1783.1,65,51,1317.2,9.8,125.7,126.2,28
2017-08-10 09:49:59,1793.7,66,52,1326.8,9.9,141.3,137.4,28
2017-08-10 09:59:59,1940,67,53,1341.2,10,125.8,126.7,28
2017-08-10 10:09:59,1694.7,68,53,1311,9,131.3,132.6,28
2017-08-10 10:20:00,1806,69,54,1326.3,9.8,118.3,122.1,29
2017-08-10 10:30:00,1645.4,69,54,1315.1,9.3,144,140.5,29
2017-08-10 10:40:00,1855.6,70,55,1332.4,10,135.3,136.6,29
2017-08-10 10:50:00,1412.5,70,55,1240.1,8.5,134.4,136.3,29
2017-08-10 11:00:00,1825.7,71,55,1325.9,9.6,116.2,115.5,29
2017-08-10 11:10:00,1524,71,55,1285.7,9,133.2,132.2,30
2017-08-10 11:19:59,1695.8,71,55,1313.5,9.4,135.7,134.5,30
2017-08-10 11:29:59,1737.2,71,56,1286.9,9,130.2,130.3,29
2017-08-10 11:39:59,1702.3,71,56,1319.1,9.5,124,126,30
2017-08-10 11:50:00,1595.4,72,56,1282,8.9,117.9,118.9,30
2017-08-10 12:00:00,1703.9,72,56,1309.8,9,118.5,116.7,30
2017-08-10 12:10:00,1668.8,72,56,1287.4,8.9,116.4,113.4,30
2017-08-10 12:20:00,1099.7,72,56,1178.8,7.6,119.9,122.3,30
2017-08-10 12:30:00,1578.2,71,56,1258.7,8.7,129.9,125.1,30
2017-08-10 12:40:00,1420,71,56,1239.5,8.6,136.8,136.3,30
2017-08-10 12:49:59,1376.9,71,56,1234.3,8.5,124.2,125.9,30
2017-08-10 12:59:59,1388.2,71,56,1235.5,8.5,124.6,128.4,31
2017-08-10 13:09:59,1500.7,70,55,1232.5,8.8,127.5,128,31
2017-08-10 13:20:00,1281.3,70,55,1231,8.5,127.3,129.8,31
2017-08-10 13:30:00,1315.1,70,55,1282.6,8.7,136.7,138.9,31
2017-08-10 13:40:00,1601.2,70,55,1306.5,9.2,141.8,143.2,31
2017-08-10 13:50:00,1550.5,69,55,1287,9.1,133.4,135.5,31
2017-08-10 14:00:00,1303.9,69,55,1225.9,8.4,121.3,123.1,31
2017-08-10 14:10:00,1534.8,69,55,1268.9,9,132.3,130.1,31
2017-08-10 14:19:59,1821.8,69,55,1320.9,9.6,124.2,125.1,30
2017-08-10 14:29:59,1421.1,69,55,1230.5,8.7,133.6,133.9,31
2017-08-10 14:39:59,1740.9,70,55,1323.8,9.4,119.6,122.1,30
2017-08-10 14:50:00,1634,70,55,1302.7,9.5,119.3,120.4,30
2017-08-10 15:00:00,1588.1,70,55,1299.7,9.1,127.3,128.2,30
2017-08-10 15:10:00,1889.9,70,56,1331.8,9.9,117.7,119.7,30
2017-08-10 15:20:00,1907.4,71,56,1330.3,9.9,122.8,123.5,30
2017-08-10 15:30:00,1517.4,71,56,1281.7,9,117.2,119.9,30
2017-08-10 15:40:00,1902.3,71,56,1341,9.9,118.5,118,30
2017-08-10 15:49:59,1663.4,72,56,1336.1,9.6,120.5,120.5,29
2017-08-10 15:59:59,1791.2,72,56,1325.6,9.9,120.2,122.4,29
2017-08-10 16:09:59,1667.1,72,56,1320.4,9.2,117.2,120.9,29
2017-08-10 16:20:00,1730.2,72,56,1312.5,9.3,115.5,111,29
2017-08-10 16:30:00,1679.7,72,56,1324.1,9.6,113.7,115.4,29
2017-08-10 16:40:00,1875.3,72,57,1343.5,10.1,112.6,112.1,28
2017-08-10 16:50:00,1828.8,73,57,1341.1,10.2,116.8,117.7,28
2017-08-10 17:00:00,1498.8,73,57,1288.7,9.7,115.5,115.4,28
2017-08-10 17:10:00,1121.9,73,57,1190.2,7.9,115.6,113.4,28
2017-08-10 17:19:59,1617.8,72,56,1297.4,9,111.2,113.4,28
2017-08-10 17:29:59,1233.3,72,56,1212.2,8.1,108.3,110,27
2017-08-10 17:39:59,875.5,71,55,1101.6,7.3,108.8,108.4,27
2017-08-10 17:50:00,932.4,70,55,1132.9,7.5,105.8,108.4,27
2017-08-10 18:00:00,820.5,69,54,1096.4,7.3,105.3,108.4,27
2017-08-10 18:10:00,824.4,67,53,1086.4,7.2,105.7,108.4,26
2017-08-10 18:20:00,1274,65,52,1218.6,8.1,107.2,108.4,26
2017-08-10 18:30:00,1340.7,64,51,1254.5,8.4,107,108.4,26
2017-08-10 18:40:00,1390.5,63,50,1270.9,8.5,106.4,108.4,26
2017-08-10 18:49:59,1363.9,62,50,1266.5,8.5,106.3,108.4,26
2017-08-10 18:59:59,1328.6,62,49,1253.3,8.4,105.9,108.4,26
2017-08-10 19:09:59,1478.3,61,49,1286.4,8.6,106.8,108.4,25
2017-08-10 19:20:00,1368.9,61,49,1258.1,8.4,109,108.4,25
2017-08-10 19:30:00,1528.1,61,49,1295,8.6,109.2,108.4,25
2017-08-10 19:40:00,1614.9,61,48,1306,8.9,114.1,111.1,25
2017-08-10 19:50:00,1692,61,48,1341.3,9.4,115.9,116.7,25
2017-08-10 20:00:00,1699.9,62,49,1343.4,9.4,116.5,116.7,25
2017-08-10 20:10:00,1698.5,62,49,1341.3,9.2,118.7,116.7,25
2017-08-10 20:19:59,1699.1,63,49,1340.2,9.2,119.1,116.7,24
2017-08-10 20:29:59,1644.1,63,49,1324.5,8.9,119.2,116.7,24
2017-08-10 20:39:59,1301.4,63,49,1216.2,8.1,121.5,117.1,24
2017-08-10 20:50:00,1289,63,49,1237.9,8.3,122.8,122.2,24
2017-08-10 21:00:00,1300.9,63,49,1210,8.1,124.6,122.2,24
2017-08-10 21:10:00,1306.8,63,48,1226.5,8.2,124,122.2,24
2017-08-10 21:20:00,1409.2,62,48,1265.4,8.4,124.8,122.2,24
2017-08-10 21:30:00,1562.8,62,48,1313.4,8.9,127,124.6,24
2017-08-10 21:40:00,1630,62,48,1341.3,9.4,126.7,129.3,24
2017-08-10 21:49:59,1640,62,48,1325.4,9,131.6,129.3,24
2017-08-10 21:59:59,1696.4,62,47,1337.2,9.2,132.9,130.5,24
2017-08-10 22:09:59,1699.8,62,48,1343.9,9.3,131.8,132.7,24
2017-08-10 22:20:00,1655.4,62,48,1333.4,9.1,132.9,132.7,24
2017-08-10 22:30:00,1232.3,62,48,1201.4,8,135.1,132.7,24
2017-08-10 22:40:00,1092.2,62,48,1141.4,7.6,135.7,132.7,24
2017-08-10 22:50:00,1022.5,62,48,1126.7,7.5,138,132.7,24
2017-08-10 23:00:00,1163.5,61,47,1215.7,8.1,139,141.5,24
2017-08-10 23:10:00,1294.1,60,47,1252.1,8.4,141.4,141.5,24
2017-08-10 23:19:59,1246.3,59,46,1227.6,8.2,142.5,141.5,24
2017-08-10 23:29:59,1224.5,59,46,1200.5,8,144,141.5,24
2017-08-10 23:39:59,1040.8,58,46,1158.8,7.7,143.6,141.5,24
2017-08-10 23:50:00,1038.5,57,45,1142,7.6,144.1,141.5,24
2017-08-11 00:00:00,1071.8,57,45,1141,7.6,146.3,141.5,24
2017-08-11 00:10:00,1107.4,56,44,1185.9,7.9,146.1,147.2,24
2017-08-11 00:20:00,1370.7,56,44,1267.1,8.5,146.1,149.1,24
2017-08-11 00:30:00,1367,55,44,1278.3,8.6,146.1,149.1,24
2017-08-11 00:40:00,1323.6,55,44,1270.1,8.5,145.8,149.1,24
2017-08-11 00:49:59,1029.4,55,44,1160.2,7.7,149.1,149.1,24
2017-08-11 00:59:59,1202.2,55,44,1217.2,8.1,148.1,149.1,24
2017-08-11 01:09:59,1372.7,55,44,1262.9,8.4,148.9,149.1,24
2017-08-11 01:20:00,1298.6,55,43,1257.6,8.4,146.1,149.1,24
2017-08-11 01:30:00,1355.7,55,43,1277.8,8.6,144.6,149.1,24
2017-08-11 01:40:00,1549.8,55,44,1296.6,8.6,142.1,140,24
2017-08-11 01:50:00,1396.7,55,44,1266.5,8.5,146.8,147,24
2017-08-11 02:00:00,1161,56,44,1199.6,8,150.1,148.6,23
2017-08-11 02:10:00,1320.1,56,44,1252.8,8.4,147.5,148.6,23
2017-08-11 02:19:59,1546.9,56,44,1313.4,8.9,145.8,148.6,23
2017-08-11 02:29:59,1615.2,57,44,1312.8,8.9,142.5,142.5,24
2017-08-11 02:39:59,1580.4,58,45,1294.2,8.7,143.2,140.2,24
2017-08-11 02:50:00,1253.7,58,45,1207.5,8,145,142.7,23
2017-08-11 03:00:00,1411,58,45,1279,8.6,141.4,144.4,23
2017-08-11 03:10:00,1376.8,58,45,1280.9,8.6,139.7,144.4,23
2017-08-11 03:20:00,977.2,58,45,1151,7.7,136.5,141,23
2017-08-11 03:30:00,1226.4,58,45,1215.5,8.1,136.3,137.7,23
2017-08-11 03:40:00,987.5,57,44,1115.3,7.4,136.4,134.8,23
2017-08-11 03:49:59,1017.9,56,44,1124.2,7.5,138,134.8,23
2017-08-11 03:59:59,994.4,56,44,1109.3,7.4,139.1,134.8,23
2017-08-11 04:09:59,1177.3,55,43,1173.2,7.8,141.8,137.6,23
2017-08-11 04:20:00,1207.3,54,43,1196.7,8,142.5,139.8,23
2017-08-11 04:30:00,1210,54,43,1192,7.9,142.3,139.8,23
2017-08-11 04:40:00,1298.8,54,42,1210.4,8.1,143.9,139.8,23
2017-08-11 04:50:00,1231.6,53,42,1200.2,8,143.8,139.8,23
2017-08-11 05:00:00,1388.9,53,42,1254.3,8.3,143.4,139.8,23
2017-08-11 05:10:00,1167.7,53,42,1186.8,7.9,142.6,139.8,23
2017-08-11 05:19:59,1422.9,53,42,1260.8,8.4,142.7,139.8,23
2017-08-11 05:29:59,1546,53,42,1311.7,8.8,141.1,139.8,23
2017-08-11 05:39:59,1577.5,54,43,1303.7,8.8,141.3,139.8,23
2017-08-11 05:50:00,1423.9,54,43,1272.2,8.5,142.6,139.8,23
2017-08-11 06:00:00,1336.1,55,44,1250.9,8.3,141.9,139.8,23
2017-08-11 06:10:00,1233.2,56,44,1198.9,8,143.4,139.8,24
2017-08-11 06:20:00,1181.6,56,44,1189.4,7.9,143.2,139.8,24
2017-08-11 06:30:00,1264.4,56,44,1213.2,8.1,142.3,139.8,24
2017-08-11 06:40:00,1082.7,56,44,1164.8,7.7,139.9,139.8,24
2017-08-11 06:49:59,1057.7,56,44,1170.9,7.8,138,139.8,24
2017-08-11 06:59:59,901.4,55,44,1125.8,7.4,139,139.8,24
2017-08-11 07:09:59,794.6,55,44,1064,7.1,138.2,139.8,24
2017-08-11 07:20:00,854.5,54,43,1103,7.2,137.1,139.8,25
2017-08-11 07:30:00,952.8,54,43,1142,7.6,133.6,136.7,25
2017-08-11 07:40:00,1162,53,43,1197.2,8,126.2,129.8,25
2017-08-11 07:50:00,1051.8,53,43,1157.7,7.7,124.4,123.5,26
2017-08-11 08:00:00,1142,53,43,1165.8,7.8,122.8,123.5,26
2017-08-11 08:10:00,1402.7,53,43,1275.6,8.6,120.9,122.9,26
2017-08-11 08:19:59,1727.6,53,43,1316.5,9.3,110.8,115.5,26
2017-08-11 08:29:59,1191,54,44,1230.2,8.3,118,119.6,27
2017-08-11 08:39:59,1503.4,54,44,1279,8.7,118.7,116.7,27
2017-08-11 08:50:00,1851.3,55,45,1322,9.6,122.4,121.3,26
2017-08-11 09:00:00,1949.2,56,45,1343,10.3,122.6,127.1,27
2017-08-11 09:10:00,1907.5,57,46,1342,9.9,116.7,119,27
2017-08-11 09:20:00,1777.8,59,47,1322.7,9.3,116.8,113.5,27
2017-08-11 09:30:00,1770.4,60,48,1327.1,10.1,114.8,116.9,28
2017-08-11 09:40:00,1861.5,61,49,1339.4,9.7,123.3,121.1,28
2017-08-11 09:49:59,1859.5,62,49,1337.1,9.8,127.5,128.9,28
2017-08-11 09:59:59,1888.1,63,50,1336.4,10.2,125.5,124.3,28
2017-08-11 10:09:59,1745.8,64,51,1320.1,9.6,119.5,117.8,29
2017-08-11 10:20:00,1862.8,65,51,1341.7,10,135.1,134.3,29
2017-08-11 10:30:00,1948.4,66,52,1341.2,10.2,136,136.9,29
2017-08-11 10:40:00,1931.4,66,53,1337.9,10.5,133.7,136.9,29
2017-08-11 10:50:00,1935.4,67,53,1334.8,10.7,133.7,132,29
2017-08-11 11:00:00,1856.7,68,54,1333.8,10.7,136.9,137.3,29
2017-08-11 11:10:00,1886,68,54,1337.4,10.2,135,134.9,30
2017-08-11 11:19:59,1971.8,69,55,1343.4,10.6,129.7,127.6,30
2017-08-11 11:29:59,1997.3,70,55,1343.7,11.1,134.4,136.5,30
2017-08-11 11:39:59,1986.1,70,56,1343.3,10.7,124.2,124.6,30
2017-08-11 11:50:00,1658.2,71,56,1318.7,9.5,128.6,128.7,30
2017-08-11 12:00:00,1920.1,71,56,1339.5,10.5,125,126.3,30
2017-08-11 12:10:00,1674.4,72,57,1306.1,9.4,122.5,122.4,31
2017-08-11 12:20:00,1526,72,57,1248.9,9.1,119.5,119.3,31
2017-08-11 12:30:00,1989.1,72,57,1343.3,10.5,121.6,120.3,30
2017-08-11 12:40:00,1461.1,72,57,1238.2,8.8,128.8,129.6,31
2017-08-11 12:49:59,1446,72,57,1243.7,8.9,118,117.7,31
2017-08-11 12:59:59,1751.5,72,57,1299.8,9.5,128.8,124.5,31
2017-08-11 13:09:59,1795,72,57,1319,9.5,129.6,131.4,31
2017-08-11 13:20:00,1433.2,71,57,1264.7,8.8,126.8,126.8,31
2017-08-11 13:30:00,1563.3,71,57,1296.4,9.1,129.4,130.7,31
2017-08-11 13:40:00,1648.8,71,57,1302.2,9.1,111.4,110.3,31
2017-08-11 13:50:00,1775.3,71,56,1320,9.4,138.5,134.5,31
2017-08-11 14:00:00,1072.9,71,56,1178,8,121.6,124.1,31
2017-08-11 14:10:00,1647.7,70,56,1320.7,9.4,118.9,122.8,31
2017-08-11 14:19:59,1698.9,70,56,1298.2,9.1,116.6,111.9,31
2017-08-11 14:29:59,1496.4,70,56,1260.9,8.6,123.1,125.1,31
2017-08-11 14:39:59,1356.1,70,56,1246.3,8.4,112.8,112.3,31
2017-08-11 14:50:00,1125.2,69,56,1202.5,7.9,118.5,119.7,31
2017-08-11 15:00:00,1548.7,69,55,1268.6,8.9,108.1,109.9,31
2017-08-11 15:10:00,1614.5,69,55,1277.5,8.9,105.2,105.2,30
2017-08-11 15:20:00,1242,68,55,1204.2,8.1,109.9,108.7,30
2017-08-11 15:30:00,1323.2,68,55,1216,8.4,118.4,116.8,30
2017-08-11 15:40:00,1523.3,68,55,1292,8.9,119.3,119.5,30
2017-08-11 15:49:59,1636.5,67,55,1303.4,8.9,111.3,111.7,30
2017-08-11 15:59:59,1563.3,67,54,1313,9.2,111.1,115.2,30
2017-08-11 16:09:59,1562,67,54,1309.1,8.9,120.2,119.5,30
2017-08-11 16:20:00,1417.3,67,54,1270,8.6,119.6,119.7,30
2017-08-11 16:30:00,1544.4,67,54,1301.1,8.9,113.4,115.5,29
2017-08-11 16:40:00,1529.7,67,54,1293,8.8,111.1,109.2,29
2017-08-11 16:50:00,1407.5,67,54,1257.7,8.5,112.8,113.1,29
2017-08-11 17:00:00,1616.8,66,54,1327.2,9.1,116,116.2,29
2017-08-11 17:10:00,1354.9,66,53,1258.5,8.5,110.5,113,28
2017-08-11 17:19:59,1273.9,66,53,1239.2,8.3,114.9,113,28
2017-08-11 17:29:59,1126.4,65,53,1212,8.1,110.4,113,28
2017-08-11 17:39:59,936.8,65,52,1145.5,7.6,108.7,113,28
2017-08-11 17:50:00,1211.3,64,52,1196.7,8,107.8,105.9,27
2017-08-11 18:00:00,856.8,63,51,1101.2,7.3,104.4,105.6,27
2017-08-11 18:10:00,769.5,62,50,1066.9,7.1,104.3,105.7,27
2017-08-11 18:20:00,849.7,60,49,1101.4,7.3,105.1,105.8,26
2017-08-11 18:30:00,802,59,49,1061.5,7,109,105.8,26
2017-08-11 18:40:00,1074.9,58,48,1153.3,7.7,116.6,114.7,26
2017-08-11 18:49:59,1565.2,57,48,1279.1,8.7,118.9,117.2,26
2017-08-11 18:59:59,1122.2,57,47,1169.9,7.8,123.2,120.1,26
2017-08-11 19:09:59,1290.6,56,47,1233.9,8.2,121.7,121.6,26
2017-08-11 19:20:00,1323.7,56,47,1236.6,8.3,121.6,121.7,26
2017-08-11 19:30:00,1267.4,56,47,1229.6,8.2,121.5,121.7,26
2017-08-11 19:40:00,1279.1,56,46,1235.5,8.3,120.9,121.7,26
2017-08-11 19:50:00,1191.4,56,46,1203.5,8,122.7,121.7,25
2017-08-11 20:00:00,1117.6,56,46,1170.9,7.8,122.9,121.7,25
2017-08-11 20:10:00,1028.7,55,46,1142.9,7.6,123.7,121.8,25
2017-08-11 20:19:59,959.8,55,45,1104.7,7.4,125.7,121.8,25
2017-08-11 20:29:59,859.3,55,45,1066.9,7.1,128.4,124.6,25
2017-08-11 20:39:59,1233.7,54,45,1226.9,8.2,131.3,131.8,25
2017-08-11 20:50:00,1466.6,54,44,1288.3,8.6,132.7,131.8,25
2017-08-11 21:00:00,1519,54,44,1292,8.6,131.9,131.8,25
2017-08-11 21:10:00,1427.3,54,44,1265.2,8.5,137.4,135.3,25
2017-08-11 21:20:00,1624.6,54,44,1336.4,9.2,133.9,137.1,25
2017-08-11 21:30:00,1694.8,55,45,1341.3,9.4,134.6,133.5,25
2017-08-11 21:40:00,1657.6,56,45,1329,9,137.8,135.4,25
2017-08-11 21:49:59,1675.8,57,46,1328.7,9.2,134,136.9,25
2017-08-11 21:59:59,1718.1,58,46,1333.4,9.3,131.8,134.3,25
2017-08-11 22:09:59,1690.6,59,47,1334.5,9.2,130.9,134,25
2017-08-11 22:20:00,1650.2,59,47,1325.4,9,132.7,134,24
2017-08-11 22:30:00,1697.3,60,47,1343.5,9.5,131.7,134,24
2017-08-11 22:40:00,1691.6,60,47,1336.7,9.4,133.4,134,24
2017-08-11 22:50:00,1752.2,60,47,1334.7,9.2,132.6,134,24
2017-08-11 23:00:00,1787.7,61,48,1335,9.1,133.6,134,24
2017-08-11 23:10:00,1762.4,61,48,1336,9.2,134.9,134,24
2017-08-11 23:19:59,1679.9,62,48,1326,9,136.6,134,24
2017-08-11 23:29:59,1753.4,62,48,1318,9.1,135.8,134,24
2017-08-11 23:39:59,1804,62,48,1321.8,9.1,137.3,134,24
2017-08-11 23:50:00,1660.5,62,48,1306.9,8.9,138.2,134.7,24
2017-08-12 00:00:00,1588.6,62,48,1310.1,8.9,138.6,138.1,24
2017-08-12 00:10:00,1724.9,62,48,1326.5,9.1,137.3,138.1,24
2017-08-12 00:20:00,1590.6,62,48,1296.8,8.8,139.4,138.1,24
2017-08-12 00:30:00,1651.6,62,48,1325,8.9,140.9,138.1,24
2017-08-12 00:40:00,1464.7,62,48,1264.4,8.4,140.4,138.1,24
2017-08-12 00:49:59,1586.8,62,48,1287.4,8.7,140.6,138.1,24
2017-08-12 00:59:59,1870.9,62,48,1328.1,9.5,138.3,138.1,24
2017-08-12 01:09:59,1767.8,62,48,1327.6,9.2,134.3,138.1,24
2017-08-12 01:20:00,1380,62,48,1261.8,8.5,130.2,131.4,23
2017-08-12 01:30:00,1165.1,62,48,1178.6,7.9,131.3,130.2,23
2017-08-12 01:40:00,1026.1,61,47,1137.5,7.6,131.3,130.2,23
2017-08-12 01:50:00,1071.4,61,47,1135,7.5,132.2,130.2,23
2017-08-12 02:00:00,1137.2,59,46,1192.8,8,129.2,130.2,23
2017-08-12 02:10:00,1255.4,58,46,1212.3,8.1,133.1,130.2,23
2017-08-12 02:19:59,1284.2,57,45,1201.2,8.1,135.2,132.8,23
2017-08-12 02:29:59,1628.4,57,45,1298.6,8.8,136.1,133.5,23
2017-08-12 02:39:59,1888.5,56,44,1339.4,9.6,140.8,142.7,23
2017-08-12 02:50:00,1802.8,56,45,1319.3,9.9,140.3,142.2,23
2017-08-12 03:00:00,1843.8,57,45,1344.1,10.8,139.5,136.9,23
2017-08-12 03:10:00,1698.3,58,46,1342.9,10.7,136,136.9,23
2017-08-12 03:20:00,1804.8,59,46,1340.4,9.8,136.9,136.9,23
2017-08-12 03:30:00,1758.8,59,47,1314.9,9.2,138.3,136.9,23
2017-08-12 03:40:00,1577.8,60,47,1281.4,8.7,140.4,136.9,23
2017-08-12 03:49:59,1745.7,60,47,1298.8,8.9,141.3,136.9,23
2017-08-12 03:59:59,1505.9,61,47,1274.4,8.5,141.3,136.9,23
2017-08-12 04:09:59,1856.7,61,47,1327.1,9.3,141.5,136.9,23
2017-08-12 04:20:00,1915.1,61,47,1334.9,9.6,140.9,136.9,23
2017-08-12 04:30:00,1798.3,61,47,1323.4,9.1,140.6,136.9,23
2017-08-12 04:40:00,1797.5,62,48,1325.8,9.2,141.9,136.9,23
2017-08-12 04:50:00,1703.3,62,48,1312.5,9,145.4,145,23
2017-08-12 05:00:00,1898.4,62,48,1338.7,9.5,147.5,146.1,23
2017-08-12 05:10:00,1960.2,63,48,1342.4,9.8,148.1,146.1,23
2017-08-12 05:19:59,1873.8,63,48,1335.6,9.5,148.2,146.1,23
2017-08-12 05:29:59,1921.2,63,48,1339.8,9.7,146.8,146.1,23
2017-08-12 05:39:59,1880.8,63,49,1331.4,9.5,145.9,146.1,23
2017-08-12 05:50:00,1911.5,64,49,1339,9.6,145.4,146.1,23
2017-08-12 06:00:00,1839.5,64,49,1327.2,9.4,145.6,146.1,23
2017-08-12 06:10:00,1924.5,64,49,1340.5,9.7,145.1,146.1,23
2017-08-12 06:20:00,1909.2,64,49,1333.6,10,144.9,146.1,24
2017-08-12 06:30:00,1982.1,65,49,1343.1,10.2,147.6,146.1,24
2017-08-12 06:40:00,1925.6,65,50,1336.4,9.6,147,146.1,24
2017-08-12 06:49:59,1793.2,65,50,1327.6,9.5,144.1,146.1,24
2017-08-12 06:59:59,1851.8,66,50,1335,9.6,145,146.1,24
2017-08-12 07:09:59,1855.4,66,50,1333.3,9.7,145.4,146.1,24
2017-08-12 07:20:00,1515.8,66,50,1273.7,8.7,144.2,146.1,25
2017-08-12 07:30:00,1720.2,66,50,1320,9.6,144.1,146.1,25
2017-08-12 07:40:00,1905.7,66,51,1340.6,10.3,141.4,144.7,25
2017-08-12 07:50:00,1947.8,66,51,1344.3,11.5,146.7,143.4,25
2017-08-12 08:00:00,1699.8,66,51,1344,11.7,149.6,147.4,25
2017-08-12 08:10:00,1700,66,51,1344.4,11.5,145.6,147.4,26
2017-08-12 08:19:59,1843.8,67,52,1343.1,10.8,140.3,142,26
2017-08-12 08:29:59,1988.9,67,52,1343,10.7,144.6,143.7,26
2017-08-12 08:39:59,1987.8,67,52,1344.2,11.4,144.7,143.4,26
2017-08-12 08:50:00,1958.9,68,53,1341.6,10.8,139.3,140.2,27
2017-08-12 09:00:00,1994.3,68,53,1343.4,11,139.4,137.3,27
2017-08-12 09:10:00,1994,69,54,1344,11.5,135.9,135.9,27
2017-08-12 09:20:00,1822.5,69,54,1343.7,11.3,141.3,140.7,27
2017-08-12 09:30:00,1718.9,69,54,1343.1,11,133.5,137,27
2017-08-12 09:40:00,1689,70,55,1332.9,10,138.3,140.3,28
2017-08-12 09:49:59,1987.6,70,55,1342.2,11.3,137.9,137.6,28
2017-08-12 09:59:59,1951.3,71,55,1342.1,10.6,133.1,135.7,28
2017-08-12 10:09:59,1945.6,71,55,1339.5,10.4,136.2,135.1,28
2017-08-12 10:20:00,1983.4,71,56,1341.9,10.9,130.9,130.7,28
2017-08-12 10:30:00,1977.5,72,56,1342.7,11,127.1,130.3,28
2017-08-12 10:40:00,1743.3,72,56,1322.3,9.7,135.1,132.2,29
2017-08-12 10:50:00,1997.2,73,56,1343.5,10.8,126.1,131.6,29
2017-08-12 11:00:00,1730.9,73,56,1317.2,10.1,123.1,123.4,29
2017-08-12 11:10:00,1834.2,73,57,1330,10.3,131,130,29
2017-08-12 11:19:59,1943,73,57,1336,10.2,141.1,139,29
2017-08-12 11:29:59,1904.4,74,57,1342.6,10.3,135.8,138.1,29
2017-08-12 11:39:59,1936.5,74,57,1333.6,10.4,130.4,131.6,29
2017-08-12 11:50:00,1933.6,74,57,1337.4,10.5,133.4,130.8,29
2017-08-12 12:00:00,1847.3,74,57,1333.8,10.1,134.9,138.2,29
2017-08-12 12:10:00,1770.6,75,57,1327.1,9.6,129.8,131.2,30
2017-08-12 12:20:00,1956.4,75,57,1342.1,10.5,133.8,134.7,30
2017-08-12 12:30:00,1616.6,75,58,1308.2,9.3,138.1,136.4,30
2017-08-12 12:40:00,1778.9,75,58,1320.5,9.9,137.4,137.6,30
2017-08-12 12:49:59,1711.4,75,58,1302.1,9.6,130.4,130.1,30
2017-08-12 12:59:59,1932.1,75,58,1332.8,9.9,128,128.8,30
2017-08-12 13:09:59,1801.3,75,58,1328.3,9.7,129.7,129.8,30
2017-08-12 13:20:00,1856,75,58,1331.5,10,130.4,130,30
2017-08-12 13:30:00,1784.3,76,58,1315,9.6,121.5,120.5,30
2017-08-12 13:40:00,1697.2,76,58,1283.5,9.4,130.1,128,30
2017-08-12 13:50:00,1854,76,58,1323.7,9.8,134,135.6,30
2017-08-12 14:00:00,1853,76,58,1318.8,10,129.2,127.8,30
2017-08-12 14:10:00,1897.3,76,58,1333.9,10.3,127.3,126.6,30
2017-08-12 14:19:59,1736,76,58,1324.7,9.5,131.7,134.4,30
2017-08-12 14:29:59,1789.2,76,58,1336.3,10.4,133,135.5,30
2017-08-12 14:39:59,1820.3,76,58,1305,10.1,128,125.7,30
2017-08-12 14:50:00,1759.3,76,58,1311.8,9.3,132.9,129.3,30
2017-08-12 15:00:00,1665.7,76,58,1307.7,9.3,124.8,124.3,30
2017-08-12 15:10:00,1783.4,76,58,1323,9.4,124.5,125.3,30
2017-08-12 15:20:00,1602,76,58,1303.6,9.3,130.6,127,30
2017-08-12 15:30:00,1744.7,76,58,1333.2,10.1,123,126.2,30
2017-08-12 15:40:00,1805.8,76,58,1321.8,9.9,127.9,129.5,30
2017-08-12 15:49:59,1728.1,75,58,1314.8,9.8,137.3,139.7,30
2017-08-12 15:59:59,1830.6,75,58,1340.8,9.9,130.1,132.4,30
2017-08-12 16:09:59,1721.7,75,58,1320.3,9.4,128.5,129.9,30
2017-08-12 16:20:00,1478.7,75,58,1298,9.1,120.8,125.5,30
2017-08-12 16:30:00,1759.2,75,58,1328.2,9.6,118.6,117.6,29
2017-08-12 16:40:00,1540.7,75,58,1296.3,9,123.8,124,29
2017-08-12 16:50:00,1326.3,75,58,1246.8,8.4,121.3,119.8,29
2017-08-12 17:00:00,1776.8,74,58,1338.2,9.9,119.5,120.2,28
2017-08-12 17:10:00,1466.8,74,57,1285.3,9,122.4,122.5,28
2017-08-12 17:19:59,1199.4,73,57,1196.2,8,118.6,119.3,28
2017-08-12 17:29:59,1163.3,73,56,1185.1,7.9,121.5,119.3,28
2017-08-12 17:39:59,1738.6,72,56,1329.9,9.1,120,119.3,27
2017-08-12 17:50:00,1011.8,71,55,1172.9,7.8,115.5,119.3,27
2017-08-12 18:00:00,1496.4,70,55,1292.1,8.8,119.1,119.3,27
2017-08-12 18:10:00,1375.9,70,54,1262.8,8.5,119,119.3,27
2017-08-12 18:20:00,1442.2,69,53,1274.1,8.6,118.1,119.3,26
2017-08-12 18:30:00,1650.2,68,53,1325.3,9,121,119.3,26
2017-08-12 18:40:00,1620.4,68,53,1314.4,9.1,118.5,119.3,26
2017-08-12 18:49:59,1622.7,68,53,1325.4,9.1,118.4,119.3,26
2017-08-12 18:59:59,1262.8,68,53,1228.8,8.2,116.7,119.3,26
2017-08-12 19:09:59,1197.1,67,52,1198.4,8,119,119.3,26
2017-08-12 19:20:00,1284.7,67,52,1201.6,8,122.8,119.3,26
2017-08-12 19:30:00,1246,66,51,1193.7,8,124.4,119.4,26
2017-08-12 19:40:00,1093.8,65,51,1157.7,7.7,124.4,119.7,25
